Recall,Precision
0.387323944,0.23798866
0.387323944,0.237953155
0.387323944,0.237935407
0.387323944,0.237917661
0.387323944,0.237899918
0.387445362,0.237956749
0.387445362,0.237939005
0.387445362,0.237921265
0.387445362,0.237903526
0.387445362,0.237885791
0.387445362,0.237868058
0.387445362,0.237850328
0.387445362,0.2378326
0.38756678,0.237889402
0.38756678,0.237871674
0.38756678,0.237853949
0.387688198,0.237893011
0.387688198,0.237875289
0.387809616,0.237914339
0.388052453,0.238027854
0.388052453,0.237992404
0.388052453,0.237974684
0.388052453,0.237956965
0.388052453,0.23793925
0.388052453,0.237921537
0.388052453,0.237903826
0.388052453,0.237886118
0.388052453,0.237868413
0.388052453,0.237850711
0.388052453,0.237833011
0.388052453,0.237815314
0.388052453,0.237797619
0.388052453,0.237779927
0.388052453,0.237762238
0.388052453,0.237744551
0.388052453,0.237726867
0.388173871,0.237783563
0.388173871,0.237765878
0.388173871,0.237730518
0.388173871,0.237712841
0.388173871,0.237695167
0.388173871,0.237659828
0.388173871,0.237642162
0.388295289,0.237698826
0.388295289,0.237681159
0.388295289,0.237663496
0.388295289,0.237645835
0.388295289,0.237628177
0.388295289,0.237610521
0.388416707,0.237649506
0.388416707,0.237631853
0.388538125,0.23768848
0.388659543,0.237745098
0.388659543,0.237727442
0.388659543,0.237709788
0.388780962,0.237766392
0.388780962,0.237748738
0.388780962,0.237731086
0.38890238,0.237770024
0.38890238,0.237752375
0.38890238,0.237734729
0.38890238,0.237681805
0.38890238,0.237664169
0.38890238,0.237646535
0.389023798,0.237703094
0.389023798,0.23768546
0.389145216,0.237724373
0.389145216,0.237706742
0.389145216,0.237689113
0.389145216,0.237671487
0.389145216,0.237653863
0.389145216,0.237618624
0.389145216,0.237601008
0.389145216,0.237583395
0.389266634,0.237639908
0.389266634,0.237622295
0.389266634,0.237604684
0.389266634,0.237587076
0.389266634,0.23756947
0.389388052,0.237625963
0.389388052,0.237608357
0.389509471,0.237664839
0.389509471,0.237647233
0.389509471,0.23762963
0.389509471,0.23759443
0.389509471,0.237576835
0.389630889,0.237633294
0.389630889,0.237615698
0.389752307,0.237672146
0.389752307,0.237654549
0.389873725,0.237710986
0.389873725,0.23769339
0.389873725,0.237675796
0.389873725,0.237658204
0.389873725,0.237640616
0.389995143,0.237697032
0.390116561,0.237753441
0.39023798,0.237792246
0.39023798,0.237774654
0.39023798,0.237757065
0.39023798,0.237739478
0.390359398,0.237795858
0.390359398,0.237778271
0.390359398,0.237760686
0.390359398,0.237743104
0.390359398,0.237725525
0.390359398,0.237707948
0.390359398,0.237690374
0.390359398,0.237672803
0.390480816,0.237729154
0.390602234,0.237785498
0.390602234,0.237767923
0.390723652,0.237824255
0.390723652,0.23780668
0.39084507,0.237863002
0.39084507,0.237845426
0.39084507,0.237827854
0.39084507,0.237810284
0.39084507,0.237792716
0.39084507,0.237775151
0.390966489,0.23783145
0.390966489,0.237813885
0.390966489,0.237796322
0.390966489,0.237778762
0.390966489,0.237761205
0.390966489,0.23774365
0.390966489,0.237726098
0.391087907,0.237782371
0.391209325,0.237838636
0.391209325,0.237821081
0.391209325,0.237803528
0.391330743,0.237859779
0.391330743,0.237842226
0.391330743,0.237824675
0.391330743,0.237807128
0.391330743,0.237789582
0.391330743,0.23777204
0.391330743,0.2377545
0.391330743,0.237736962
0.391330743,0.237719428
0.391330743,0.237684366
0.391452161,0.23774058
0.391452161,0.23772305
0.391573579,0.237779252
0.391573579,0.237761722
0.391573579,0.237744195
0.391573579,0.237709147
0.391573579,0.237691627
0.391694998,0.237747808
0.391694998,0.237730287
0.391694998,0.23771277
0.391816416,0.237751418
0.391816416,0.237733903
0.392059252,0.237846199
0.392059252,0.237811165
0.392059252,0.237776141
0.392059252,0.237758633
0.392059252,0.237741128
0.392059252,0.237723625
0.392059252,0.237706125
0.392059252,0.237688627
0.392059252,0.237671132
0.39218067,0.237727239
0.392302088,0.237783338
0.392302088,0.23776584
0.392302088,0.237748344
0.392302088,0.237730851
0.392302088,0.237713361
0.392302088,0.237695873
0.392302088,0.237678388
0.392302088,0.237660905
0.392302088,0.237643425
0.392302088,0.237625947
0.392302088,0.237608472
0.392302088,0.237590999
0.392302088,0.237556062
0.392302088,0.237538597
0.392302088,0.237521135
0.392302088,0.237503675
0.392423507,0.237559721
0.392423507,0.237542261
0.392544925,0.237598295
0.392666343,0.237654321
0.392787761,0.237692873
0.392909179,0.23774888
0.392909179,0.237731413
0.392909179,0.237696489
0.392909179,0.23767903
0.392909179,0.237661575
0.392909179,0.237644121
0.392909179,0.237626671
0.392909179,0.237609222
0.392909179,0.237591777
0.392909179,0.237574334
0.392909179,0.237556893
0.392909179,0.237539455
0.392909179,0.23752202
0.392909179,0.237504587
0.393030597,0.237560546
0.393152016,0.237616497
0.393152016,0.237599061
0.393152016,0.237581627
0.393152016,0.237564197
0.393152016,0.237546768
0.393152016,0.237529343
0.393152016,0.23751192
0.393152016,0.237494499
0.393152016,0.237477081
0.393273434,0.237533001
0.393273434,0.237515583
0.393273434,0.237498167
0.393273434,0.237480754
0.393394852,0.237536657
0.39351627,0.237575136
0.393637688,0.23763102
0.393759106,0.237686895
0.393759106,0.237669476
0.393759106,0.237652059
0.393880525,0.237707921
0.394001943,0.237763775
0.394001943,0.237746355
0.394123361,0.237802198
0.394123361,0.237784778
0.394123361,0.23776736
0.394123361,0.237749945
0.394123361,0.237732533
0.394244779,0.237788356
0.394244779,0.237770943
0.394244779,0.237753533
0.394244779,0.237736125
0.394366197,0.237791932
0.394366197,0.237774524
0.394487615,0.23783032
0.394487615,0.237812912
0.394487615,0.237795506
0.394609034,0.237851288
0.394609034,0.237833882
0.394609034,0.237816479
0.394609034,0.237799078
0.394609034,0.23778168
0.394609034,0.237764284
0.394609034,0.237746891
0.394609034,0.2377295
0.394609034,0.237712112
0.394609034,0.237694727
0.394609034,0.237677344
0.394609034,0.237659963
0.394609034,0.237642586
0.394609034,0.23762521
0.394609034,0.237607837
0.394609034,0.237590467
0.394609034,0.237573099
0.394609034,0.237555734
0.394609034,0.237521011
0.394609034,0.237503654
0.394609034,0.237486299
0.394609034,0.237468946
0.394609034,0.237451596
0.394609034,0.237434249
0.394609034,0.237416904
0.394609034,0.237399562
0.394609034,0.237382222
0.394609034,0.237364885
0.394609034,0.23734755
0.394609034,0.237330218
0.394730452,0.237385907
0.394730452,0.237368575
0.394730452,0.237333917
0.394730452,0.237316592
0.394730452,0.23729927
0.394730452,0.23728195
0.39485187,0.237337615
0.394973288,0.237393272
0.394973288,0.237375949
0.394973288,0.237358628
0.394973288,0.23734131
0.394973288,0.237323995
0.394973288,0.237306682
0.394973288,0.237289372
0.394973288,0.237272064
0.394973288,0.237254759
0.394973288,0.237237456
0.394973288,0.237220156
0.394973288,0.237202858
0.394973288,0.237185563
0.394973288,0.237168271
0.394973288,0.237150981
0.395094706,0.23720659
0.395094706,0.2371893
0.395337542,0.237283195
0.395337542,0.237265904
0.395337542,0.237248616
0.395337542,0.23723133
0.395337542,0.237214046
0.395458961,0.237269615
0.395580379,0.237325175
0.395580379,0.237307888
0.395580379,0.237290605
0.395580379,0.237273323
0.395580379,0.237256044
0.395701797,0.237311585
0.395701797,0.237294306
0.395823215,0.237349836
0.395823215,0.237332557
0.395823215,0.23731528
0.395823215,0.237263464
0.395823215,0.237246198
0.395823215,0.237228933
0.395823215,0.237211671
0.395944633,0.237267171
0.395944633,0.237249909
0.395944633,0.237232649
0.395944633,0.237215392
0.395944633,0.237198138
0.395944633,0.237180886
0.396066051,0.237236364
0.396066051,0.237219111
0.396066051,0.237201862
0.396066051,0.237184614
0.396066051,0.237150127
0.39618747,0.237205583
0.39618747,0.23718834
0.39618747,0.2371711
0.39618747,0.237153863
0.39618747,0.237136628
0.39618747,0.237102165
0.396308888,0.237157596
0.396551724,0.237268434
0.396673142,0.237323841
0.396673142,0.237306603
0.396673142,0.237289367
0.396673142,0.237272133
0.396673142,0.237254902
0.396673142,0.237237673
0.396673142,0.237220447
0.396673142,0.237203224
0.396673142,0.237186003
0.39679456,0.237241379
0.396915979,0.237296748
0.396915979,0.237279524
0.396915979,0.237262302
0.396915979,0.237245083
0.397037397,0.237300435
0.397037397,0.237283216
0.397158815,0.237338558
0.397158815,0.237321338
0.397158815,0.237304121
0.397158815,0.237286906
0.397158815,0.237269694
0.397158815,0.237252484
0.397158815,0.237235277
0.397158815,0.237218072
0.397158815,0.23720087
0.397158815,0.237166473
0.397158815,0.237149279
0.397158815,0.237114897
0.397158815,0.237097709
0.397158815,0.237080525
0.397158815,0.237063343
0.397158815,0.237046163
0.397158815,0.237028986
0.397158815,0.236994638
0.397158815,0.236977469
0.397158815,0.236960301
0.397158815,0.236943137
0.397158815,0.236925974
0.397280233,0.236964079
0.397401651,0.237019335
0.397523069,0.237057418
0.397523069,0.237040255
0.397523069,0.237023094
0.397523069,0.23698878
0.397523069,0.236954476
0.397523069,0.236937328
0.397523069,0.236920182
0.397523069,0.236903039
0.397523069,0.236885898
0.397523069,0.23686876
0.397523069,0.236834491
0.397523069,0.23681736
0.397523069,0.236800231
0.397523069,0.236783106
0.397523069,0.236765982
0.397523069,0.236748861
0.397644488,0.236804049
0.397644488,0.236786928
0.397765906,0.236842105
0.397887324,0.236897275
0.397887324,0.23688015
0.397887324,0.236863029
0.397887324,0.236845909
0.397887324,0.236811678
0.397887324,0.236794566
0.397887324,0.236777457
0.398008742,0.236832599
0.398008742,0.236815489
0.398008742,0.236781277
0.398008742,0.236764175
0.398008742,0.236747075
0.398008742,0.236729978
0.398008742,0.236712883
0.398008742,0.23669579
0.398008742,0.2366787
0.398008742,0.236661613
0.398008742,0.236644528
0.39813016,0.236699632
0.39813016,0.236682547
0.398251578,0.23673764
0.398251578,0.236720554
0.398251578,0.236703471
0.398251578,0.236686391
0.398251578,0.236669312
0.398251578,0.236652237
0.398251578,0.236635163
0.398251578,0.236618093
0.398251578,0.236601024
0.398251578,0.236583958
0.398251578,0.236566895
0.398372997,0.236621953
0.398372997,0.236604889
0.398372997,0.236587828
0.398372997,0.236570769
0.398372997,0.236553713
0.398372997,0.236536659
0.398372997,0.236519608
0.398372997,0.236502559
0.398372997,0.236485512
0.398372997,0.236468468
0.398372997,0.236451427
0.398372997,0.236434388
0.398372997,0.236417351
0.398372997,0.236400317
0.398372997,0.236383285
0.398372997,0.236366256
0.398372997,0.236349229
0.398372997,0.236332205
0.398372997,0.236315183
0.398372997,0.236298163
0.398372997,0.236281146
0.398372997,0.236264132
0.398372997,0.23624712
0.398494415,0.23630211
0.398494415,0.236285097
0.398494415,0.236268087
0.398494415,0.23625108
0.398494415,0.236234075
0.398615833,0.236289046
0.398615833,0.23627204
0.398737251,0.236327001
0.398737251,0.236275991
0.398737251,0.236258993
0.398737251,0.236241997
0.398737251,0.236225004
0.398737251,0.236208013
0.398737251,0.236191024
0.398737251,0.236174038
0.398858669,0.236228966
0.398858669,0.23621198
0.398858669,0.236194996
0.398858669,0.236178014
0.398858669,0.236161035
0.398858669,0.236144059
0.398858669,0.236127085
0.398980087,0.236181988
0.399101506,0.236236884
0.399101506,0.236202932
0.399101506,0.23616899
0.399222924,0.236223867
0.399344342,0.236278736
0.39946576,0.236333597
0.39946576,0.236316621
0.39946576,0.236299648
0.39946576,0.236282677
0.39946576,0.236248743
0.39946576,0.23623178
0.39946576,0.236214819
0.39946576,0.236197861
0.39946576,0.236180905
0.39946576,0.236163951
0.399587178,0.236218777
0.399587178,0.236201823
0.399830015,0.236311446
0.399830015,0.236294489
0.399830015,0.236277535
0.399830015,0.236260583
0.399830015,0.236243633
0.399830015,0.236226686
0.399830015,0.236209741
0.399830015,0.236192799
0.399830015,0.236175859
0.399830015,0.236158921
0.399830015,0.236141986
0.399830015,0.236125054
0.399830015,0.236108124
0.399830015,0.236091196
0.399951433,0.23614596
0.399951433,0.236129032
0.399951433,0.236112107
0.399951433,0.236095183
0.399951433,0.236078263
0.399951433,0.236061344
0.399951433,0.236027515
0.399951433,0.236010604
0.400072851,0.236065339
0.400315687,0.236174785
0.400315687,0.236157868
0.400437105,0.236212577
0.400437105,0.23619566
0.400437105,0.236178745
0.400437105,0.236161833
0.400437105,0.236144923
0.400437105,0.236128016
0.400437105,0.236111111
0.400437105,0.236094209
0.400437105,0.236077309
0.400437105,0.236060411
0.400558524,0.236115087
0.400558524,0.236098189
0.400558524,0.236081294
0.400558524,0.23604751
0.400558524,0.236030622
0.400679942,0.236085277
0.400679942,0.236068388
0.400679942,0.236051502
0.400679942,0.236034618
0.400679942,0.236017737
0.40080136,0.236072374
0.40080136,0.236055492
0.40080136,0.236038613
0.40080136,0.236021736
0.400922778,0.236076357
0.401044196,0.23611409
0.401044196,0.236097212
0.401165614,0.236151812
0.401165614,0.236134934
0.401165614,0.236118059
0.401165614,0.236101186
0.401165614,0.236067448
0.401165614,0.236050582
0.401287033,0.236088292
0.401408451,0.236142857
0.401408451,0.236125991
0.401408451,0.236109127
0.401408451,0.236092266
0.401408451,0.236058551
0.401408451,0.236041696
0.401408451,0.236024845
0.401408451,0.236007995
0.401408451,0.235991149
0.401529869,0.236045682
0.401529869,0.236028834
0.401529869,0.23601199
0.401529869,0.235995147
0.401651287,0.236049665
0.401651287,0.236032822
0.401772705,0.236087329
0.401772705,0.236070486
0.401894123,0.236124982
0.402015542,0.236179471
0.402015542,0.236162625
0.402015542,0.236145781
0.402015542,0.23612894
0.402015542,0.236112102
0.402015542,0.236095265
0.402015542,0.236078431
0.402015542,0.2360616
0.402015542,0.236044771
0.402015542,0.236027944
0.40213696,0.236082401
0.40213696,0.236065574
0.40213696,0.236048749
0.40213696,0.236015107
0.40213696,0.23599829
0.40213696,0.235981475
0.40213696,0.235964662
0.40213696,0.235947852
0.40213696,0.235931044
0.40213696,0.235914239
0.40213696,0.235897436
0.40213696,0.235880635
0.40213696,0.235863837
0.40213696,0.235847041
0.40213696,0.235830248
0.40213696,0.235813457
0.40213696,0.235796668
0.40213696,0.235779882
0.40213696,0.235763098
0.40213696,0.235746316
0.40213696,0.235712761
0.402258378,0.235767151
0.402258378,0.235733599
0.402258378,0.235716827
0.402258378,0.235700057
0.402379796,0.235754428
0.402501214,0.235808792
0.402622632,0.235863148
0.402622632,0.235846373
0.402622632,0.2358296
0.402622632,0.235812829
0.402622632,0.235796061
0.402622632,0.235779295
0.402622632,0.235762531
0.402622632,0.23574577
0.402622632,0.235729011
0.402622632,0.235712255
0.402622632,0.235695501
0.402622632,0.235678749
0.402622632,0.235662
0.402622632,0.235645253
0.402622632,0.235628508
0.402744051,0.235666075
0.402744051,0.235649332
0.402744051,0.235632592
0.402744051,0.235615855
0.402744051,0.235599119
0.402744051,0.235582386
0.402744051,0.235565656
0.402865469,0.23561994
0.402865469,0.23560321
0.402865469,0.235586481
0.402865469,0.235569755
0.402865469,0.235553031
0.402865469,0.23553631
0.402865469,0.235519591
0.402865469,0.235502875
0.402865469,0.23548616
0.402865469,0.235469449
0.402865469,0.235452739
0.402865469,0.235436032
0.402865469,0.235402625
0.402865469,0.235385925
0.402865469,0.235369227
0.402865469,0.235352532
0.402865469,0.235335839
0.402986887,0.235373378
0.402986887,0.235356687
0.402986887,0.235339999
0.402986887,0.235323313
0.402986887,0.235306629
0.402986887,0.235273269
0.403108305,0.235294118
0.403108305,0.235277443
0.403108305,0.235260771
0.403108305,0.235244101
0.403108305,0.235227434
0.403108305,0.235210769
0.403108305,0.235194106
0.403108305,0.235177446
0.403108305,0.235160788
0.403108305,0.235144132
0.403108305,0.235127479
0.403108305,0.235110828
0.403108305,0.235094179
0.403108305,0.235077533
0.403108305,0.235060889
0.403108305,0.235044248
0.403108305,0.235027609
0.403108305,0.235010972
0.403108305,0.234994337
0.403108305,0.234977705
0.403108305,0.234961076
0.403108305,0.234944448
0.403108305,0.234927823
0.403108305,0.234911201
0.403108305,0.234877963
0.403108305,0.234861347
0.403229723,0.23491547
0.403351141,0.234952967
0.403351141,0.234936351
0.403351141,0.234919737
0.403472559,0.234957223
0.403472559,0.234940611
0.403472559,0.234924001
0.403472559,0.234907394
0.403593978,0.234944869
0.403593978,0.234928263
0.403593978,0.234911661
0.403593978,0.23489506
0.403715396,0.234949124
0.403715396,0.234932523
0.403715396,0.234915925
0.403715396,0.234882735
0.403715396,0.234866144
0.403715396,0.234849555
0.403715396,0.234832968
0.403836814,0.234887006
0.403836814,0.234870419
0.403958232,0.234924446
0.403958232,0.234891274
0.403958232,0.234874691
0.40407965,0.234928703
0.40407965,0.23491212
0.40407965,0.234895539
0.40407965,0.234878961
0.40407965,0.234862385
0.40407965,0.234845812
0.40407965,0.234829241
0.40407965,0.234812672
0.40407965,0.234796106
0.40407965,0.234779541
0.40407965,0.23474642
0.40407965,0.234729863
0.40407965,0.234713308
0.40407965,0.234696756
0.40407965,0.234680206
0.40407965,0.234663658
0.40407965,0.234647113
0.40407965,0.23463057
0.40407965,0.234614029
0.40407965,0.23459749
0.40407965,0.234580954
0.40407965,0.234564421
0.40407965,0.234547889
0.40407965,0.23453136
0.40407965,0.234498309
0.40407965,0.234465267
0.404201068,0.234519197
0.404201068,0.234502677
0.404201068,0.234486159
0.404201068,0.234469644
0.404201068,0.234453131
0.404322487,0.234507042
0.404322487,0.234490529
0.404322487,0.234474018
0.404443905,0.234527917
0.404443905,0.234511405
0.404443905,0.234494896
0.404565323,0.234548782
0.404565323,0.234532273
0.404565323,0.234515766
0.404686741,0.234569639
0.404686741,0.234553132
0.404686741,0.234536627
0.404686741,0.234520124
0.404686741,0.234503623
0.404808159,0.234557479
0.404929577,0.234611326
0.405050996,0.23464866
0.405050996,0.234632156
0.405050996,0.234615655
0.405172414,0.23466948
0.405172414,0.234652978
0.405172414,0.234636479
0.405172414,0.234619982
0.405172414,0.234603487
0.405293832,0.234657293
0.405293832,0.234640799
0.405293832,0.234624306
0.40541525,0.234661607
0.40541525,0.234645116
0.40541525,0.234628628
0.40541525,0.234612142
0.40541525,0.234595658
0.405536668,0.234649431
0.405536668,0.234632947
0.405536668,0.234616465
0.405536668,0.234583509
0.405536668,0.234567034
0.405536668,0.234550562
0.405658086,0.234604311
0.405658086,0.234587839
0.405658086,0.234571368
0.405658086,0.2345549
0.405658086,0.234538435
0.405658086,0.234521971
0.405779505,0.2345757
0.405779505,0.234542775
0.405779505,0.234526316
0.405779505,0.234509859
0.405779505,0.234493404
0.405779505,0.234476952
0.405779505,0.234460502
0.405779505,0.234444055
0.405779505,0.234427609
0.405779505,0.234411166
0.405779505,0.234394726
0.405779505,0.234378287
0.405779505,0.234361851
0.405779505,0.234345418
0.405779505,0.234328986
0.405779505,0.234312557
0.405900923,0.234366237
0.405900923,0.234349807
0.405900923,0.23433338
0.405900923,0.234316955
0.405900923,0.234300533
0.406022341,0.234354194
0.406022341,0.234337772
0.406022341,0.234321351
0.406022341,0.234304933
0.406022341,0.234288517
0.406022341,0.234272103
0.406022341,0.234255692
0.406022341,0.234222876
0.406022341,0.234206471
0.406022341,0.234190069
0.406022341,0.234173669
0.406143759,0.234227295
0.406143759,0.234210895
0.406143759,0.234194497
0.406143759,0.234178101
0.406143759,0.234161708
0.406265177,0.234215316
0.406265177,0.234198922
0.406265177,0.234182531
0.406265177,0.234166142
0.406265177,0.234133371
0.406386595,0.234186958
0.406386595,0.23413781
0.406386595,0.234121433
0.406386595,0.234105057
0.406386595,0.234088684
0.406386595,0.234072313
0.406386595,0.234055944
0.406386595,0.234039578
0.406386595,0.234006852
0.406508014,0.234060403
0.406508014,0.234044041
0.406508014,0.234027681
0.406508014,0.234011323
0.406508014,0.233994968
0.406508014,0.233978615
0.406508014,0.233962264
0.406508014,0.233945916
0.406508014,0.23392957
0.406629432,0.233983092
0.40675085,0.234036608
0.40675085,0.234020258
0.40675085,0.234003912
0.40675085,0.233987567
0.40675085,0.233971225
0.40675085,0.233954885
0.40675085,0.233938547
0.40675085,0.233922212
0.40675085,0.233905879
0.40675085,0.233889548
0.40675085,0.23387322
0.40675085,0.233856894
0.40675085,0.233807929
0.406872268,0.2338614
0.406872268,0.23384508
0.406872268,0.233828763
0.406872268,0.233812448
0.406872268,0.233796135
0.406872268,0.233779824
0.406872268,0.233763516
0.406872268,0.23374721
0.406993686,0.233800656
0.406993686,0.233784349
0.406993686,0.233768045
0.407115104,0.233821478
0.407115104,0.233805174
0.407236523,0.233858597
0.407236523,0.233842292
0.407236523,0.23380969
0.407236523,0.233793392
0.407236523,0.233777096
0.407236523,0.233760803
0.407236523,0.233744512
0.407236523,0.233728223
0.407236523,0.233711936
0.407236523,0.233695652
0.407236523,0.23367937
0.407236523,0.23366309
0.407236523,0.233646813
0.407236523,0.233630538
0.407236523,0.233614265
0.407236523,0.233597994
0.407236523,0.233581726
0.407236523,0.23356546
0.407236523,0.233549196
0.407357941,0.233602562
0.407357941,0.233586298
0.407479359,0.233639655
0.407479359,0.23362339
0.407479359,0.233607128
0.407479359,0.23357461
0.407479359,0.233558355
0.407479359,0.233542102
0.407479359,0.233525851
0.407479359,0.233509602
0.407479359,0.233493356
0.407479359,0.233477111
0.407479359,0.23344463
0.407479359,0.233412157
0.407479359,0.233395925
0.407479359,0.233379694
0.407479359,0.233363466
0.407600777,0.233416771
0.407600777,0.233384316
0.407600777,0.233368092
0.407600777,0.23335187
0.407600777,0.23333565
0.407600777,0.233319433
0.407722195,0.233356498
0.407722195,0.233340282
0.407843613,0.233393552
0.407965032,0.233430596
0.407965032,0.23341438
0.40808645,0.23346763
0.40808645,0.233451413
0.40808645,0.233435199
0.408207868,0.233488437
0.408207868,0.233472222
0.408207868,0.23345601
0.408329286,0.233493022
0.408329286,0.233476812
0.408329286,0.233460604
0.408450704,0.233497605
0.408450704,0.233481399
0.408450704,0.233465195
0.408450704,0.233432794
0.408450704,0.233416597
0.408450704,0.233400402
0.408572122,0.233453587
0.408572122,0.233437392
0.408572122,0.233421199
0.408572122,0.233405008
0.408572122,0.23338882
0.408572122,0.233372633
0.408693541,0.233425798
0.408814959,0.233478954
0.408936377,0.233532104
0.408936377,0.233515912
0.409057795,0.23355286
0.409057795,0.23353667
0.409057795,0.233504297
0.409057795,0.233488114
0.409057795,0.233471933
0.409057795,0.233455755
0.409057795,0.233439579
0.409179213,0.23349269
0.409179213,0.233476514
0.409179213,0.233460339
0.409179213,0.233444167
0.409179213,0.233427998
0.409179213,0.23341183
0.409179213,0.233395665
0.409300631,0.233448753
0.409300631,0.233432588
0.409300631,0.233400263
0.409300631,0.233384104
0.409300631,0.233367947
0.409300631,0.233351793
0.40942205,0.233404859
0.40942205,0.233388704
0.40942205,0.233372552
0.40942205,0.233356401
0.40942205,0.233340253
0.40942205,0.233324107
0.40942205,0.233307964
0.40942205,0.233291822
0.40942205,0.233275683
0.40942205,0.233259546
0.409543468,0.233312582
0.409543468,0.233296445
0.409664886,0.233349471
0.409786304,0.23340249
0.409786304,0.233386349
0.409786304,0.233370212
0.409786304,0.233354076
0.409786304,0.233337942
0.409786304,0.233305682
0.409786304,0.233289556
0.409786304,0.233273431
0.409907722,0.233326422
0.409907722,0.233310297
0.410150559,0.233416252
0.410150559,0.233383999
0.410150559,0.233367876
0.410150559,0.233351755
0.410150559,0.233319519
0.410150559,0.233303405
0.410271977,0.233356354
0.410393395,0.233393178
0.410393395,0.233377063
0.410393395,0.23336095
0.410393395,0.233328731
0.410393395,0.233312625
0.410393395,0.233296521
0.410393395,0.23328042
0.410393395,0.23326432
0.410393395,0.233248223
0.410393395,0.233216035
0.410393395,0.233199945
0.410393395,0.233183857
0.410393395,0.23316777
0.410393395,0.233151687
0.410393395,0.233135605
0.410393395,0.233119525
0.410514813,0.233172414
0.410514813,0.233156334
0.410514813,0.233140257
0.410514813,0.233124181
0.410514813,0.233092037
0.410514813,0.233075969
0.410636231,0.233128834
0.410636231,0.233112765
0.410636231,0.233096699
0.410636231,0.233080634
0.410757649,0.233133485
0.410757649,0.23311742
0.410879068,0.233170261
0.410879068,0.233154196
0.410879068,0.233138133
0.411000486,0.233190962
0.411121904,0.233243783
0.411243322,0.233296597
0.411243322,0.233280529
0.411243322,0.233264463
0.411243322,0.233248399
0.411243322,0.233232337
0.411243322,0.233216278
0.41136474,0.233269072
0.41136474,0.233253012
0.41136474,0.233236954
0.41136474,0.233220899
0.41136474,0.233204846
0.41136474,0.233188795
0.41136474,0.233172746
0.41136474,0.233156699
0.41136474,0.233140655
0.411486158,0.233193422
0.411486158,0.233177377
0.411486158,0.233161335
0.411607576,0.233214089
0.411728995,0.233266836
0.411728995,0.233250791
0.411728995,0.233234748
0.411728995,0.233218707
0.411728995,0.233202668
0.411728995,0.233186632
0.411728995,0.233170598
0.411728995,0.233154565
0.411728995,0.233138536
0.411728995,0.233122508
0.411728995,0.233106482
0.411728995,0.233090459
0.411850413,0.233143171
0.411971831,0.233195876
0.412093249,0.233248574
0.412093249,0.233232545
0.412214667,0.233285233
0.412214667,0.233269204
0.412214667,0.233237153
0.412336085,0.233289826
0.412457504,0.233342492
0.412578922,0.233395151
0.412578922,0.233379121
0.412578922,0.233363093
0.412578922,0.233347068
0.41270034,0.233399712
0.41270034,0.233383686
0.41270034,0.233367662
0.41270034,0.233351641
0.41270034,0.233335622
0.412821758,0.233388248
0.412821758,0.233372229
0.412821758,0.233356211
0.412821758,0.233340196
0.412821758,0.233324183
0.412821758,0.233308173
0.412943176,0.233360779
0.413064594,0.233397366
0.413064594,0.233381354
0.413064594,0.233365345
0.413186013,0.23341793
0.413307431,0.233470508
0.413307431,0.233438486
0.413428849,0.233475041
0.413550267,0.233511586
0.413550267,0.233495578
0.413550267,0.233463568
0.413671685,0.233516107
0.413793103,0.233568638
0.413793103,0.233552632
0.413793103,0.233536627
0.413914522,0.233589146
0.413914522,0.233573141
0.413914522,0.233557139
0.413914522,0.233541139
0.413914522,0.23352514
0.413914522,0.233509144
0.41403594,0.233561644
0.41403594,0.233545648
0.41403594,0.233529653
0.41403594,0.233513662
0.41403594,0.233497672
0.41403594,0.233481684
0.41403594,0.233465699
0.41403594,0.233449716
0.414157358,0.233502191
0.414157358,0.233486207
0.414157358,0.233470226
0.414157358,0.233454247
0.414157358,0.23343827
0.414157358,0.233422295
0.414157358,0.233406323
0.414278776,0.233458775
0.414278776,0.233442802
0.414278776,0.233426832
0.414278776,0.233410863
0.414278776,0.233394897
0.414278776,0.233378933
0.414278776,0.233347011
0.414278776,0.233331054
0.414278776,0.233315098
0.414278776,0.233299145
0.414400194,0.233351566
0.414521612,0.233388023
0.414521612,0.233372069
0.414643031,0.233408516
0.414643031,0.233376615
0.414764449,0.233429001
0.414764449,0.233413051
0.414885867,0.233449477
0.414885867,0.233433529
0.415007285,0.233485894
0.415128703,0.233538251
0.415128703,0.233506352
0.415250121,0.233558697
0.415250121,0.233542748
0.415250121,0.233510856
0.415250121,0.233494914
0.415250121,0.233478973
0.41537154,0.233515358
0.41537154,0.23349942
0.41537154,0.233467549
0.41537154,0.233451617
0.41537154,0.233435687
0.41537154,0.23341976
0.41537154,0.233403834
0.41537154,0.233387911
0.415492958,0.233440207
0.415492958,0.233424284
0.415492958,0.233408362
0.415492958,0.233392443
0.415492958,0.233376526
0.415492958,0.233344698
0.415492958,0.233328788
0.415492958,0.233312879
0.415492958,0.233296973
0.415492958,0.233281069
0.415492958,0.233265167
0.415492958,0.233249267
0.415492958,0.23323337
0.415492958,0.233217474
0.415492958,0.23318569
0.415492958,0.233169801
0.415492958,0.233153914
0.415492958,0.23313803
0.415492958,0.233122147
0.415492958,0.233106267
0.415492958,0.233090389
0.415492958,0.233074513
0.415492958,0.233058639
0.415492958,0.233042768
0.415492958,0.233026898
0.415492958,0.232995166
0.415614376,0.233047386
0.415614376,0.23303152
0.415614376,0.233015657
0.415735794,0.233067865
0.415735794,0.233052001
0.415857212,0.233104199
0.41597863,0.23315639
