AT1G01150
AT1G57775
AT1G57777
AT1G57780
AT1G57790
AT1G57810
AT1G57830
AT1G57840
AT1G57900
AT1G58010
AT1G58040
AT1G58055
AT1G58120
AT1G58223
AT1G58242
AT1G58245
AT1G58248
AT1G58260
AT1G58310
AT1G58330
AT1G58430
AT1G58450
AT1G58460
AT1G58525
AT1G58561
AT1G58725
AT1G58766
AT1G59030
AT1G59077
AT1G59171
AT1G59406
AT1G59453
AT1G59460
AT1G59470
AT1G59530
AT1G59550
AT1G59675
AT1G59680
AT1G59690
AT1G59722
AT1G59723
AT1G59724
AT1G59725
AT1G59770
AT1G59790
AT1G59800
AT1G59810
AT1G59833
AT1G59835
AT1G59885
AT1G59920
AT1G59930
AT1G59950
AT1G60020
AT1G60040
AT1G60050
AT1G60075
AT1G60090
AT1G60095
AT1G60110
AT1G60150
AT1G60160
AT1G60240
AT1G60250
AT1G60260
AT1G60280
AT1G60290
AT1G60300
AT1G60310
AT1G60320
AT1G60330
AT1G60340
AT1G60350
AT1G60370
AT1G60380
AT1G60400
AT1G60410
AT1G60520
AT1G60570
AT1G60590
AT1G60600
AT1G60625
AT1G60783
AT1G60787
AT1G60815
AT1G60835
AT1G60880
AT1G60913
AT1G60980
AT1G60983
AT1G60985
AT1G60986
AT1G60987
AT1G61050
AT1G61060
AT1G61070
AT1G61090
AT1G61093
AT1G61095
AT1G61097
AT1G61105
AT1G61110
AT1G61130
AT1G61160
AT1G61165
AT1G61200
AT1G61270
AT1G61320
AT1G61330
AT1G61415
AT1G61510
AT1G61542
AT1G61562
AT1G61563
AT1G61565
AT1G61566
AT1G61575
AT1G61630
AT1G61650
AT1G61665
AT1G61685
AT1G61688
AT1G61700
AT1G61800
AT1G61920
AT1G61940
AT1G61950
AT1G62055
AT1G62060
AT1G62070
AT1G62075
AT1G62080
AT1G62095
AT1G62160
AT1G62190
AT1G62210
AT1G62214
AT1G62220
AT1G62225
AT1G62230
AT1G62240
AT1G62262
AT1G62270
AT1G62340
AT1G62360
AT1G62410
AT1G62421
AT1G62450
AT1G62500
AT1G62515
AT1G62520
AT1G62550
AT1G62650
AT1G62690
AT1G62695
