"","ERF056.log2FC","ERF056.padj"
"AT3G21420",-0.686766956277834,0.000443891104975296
"AT3G21550",-1.94195252088871,0.0357646881909525
"AT3G21590",3.45311363994821,0.0210846643011625
"AT3G21640",-0.50511564633,0.0433963713032866
"AT3G21700",-0.6382961696154,0.01972602068018
"AT3G21750",-0.967806708372495,0.0291350538772207
"AT3G21770",-1.0222028232437,1.4991845413527e-13
"AT3G21780",-0.503933099733614,0.000366420899762983
"AT3G21810",0.584062344354166,0.0233294904710218
"AT3G22160",-0.318419057658344,0.0479456052298696
"AT3G22200",-0.984486816859376,2.28426438035671e-12
"AT3G22240",-0.566514396439614,3.41325723089089e-05
"AT3G22380",0.315277347897356,0.00382174703436217
"AT3G22590",0.62758344257199,7.64973881378514e-05
"AT3G22600",1.36684489202445,7.85123334960125e-20
"AT3G22620",1.4104716564258,1.18958568992512e-09
"AT3G22660",0.605737946827504,0.00695324206520474
"AT3G22800",-0.664930514468953,0.00636927102553009
"AT3G22840",-1.043566213551,0.000246792047803255
"AT3G22850",-0.710969695415971,1.01716593379902e-10
"AT3G22890",-0.932098070922578,5.63058405551885e-20
"AT3G23050",1.02673599745713,0.00385811409513732
"AT3G23255",-0.819101693039352,0.0233520274408008
"AT3G23260",-0.865431094426567,0.00501960343367471
"AT3G23400",-0.621481766465182,2.19337685577303e-09
"AT3G23430",-0.646091130492669,0.00378943818196169
"AT3G23530",-0.81633946232104,0.00520640933596182
"AT3G23570",-0.799378856937268,1.39299386645452e-08
"AT3G23580",0.48559502798586,0.00383887811340179
"AT3G23590",-0.521226474587473,5.68218094131657e-09
"AT3G23600",-0.658088535656516,2.36666963078027e-07
"AT3G23640",-0.566366150674782,0.00191347059731959
"AT3G23750",-0.255081787996761,0.048644114992741
"AT3G23780",-0.507115588046928,0.0096344130701778
"AT3G23810",-0.791572116437054,0.0197281422650985
"AT3G23820",-0.777103163924755,1.22437900029566e-05
"AT3G23920",0.460171890940982,0.000614060520906648
"AT3G24070",0.71155318745727,1.14136916396649e-08
"AT3G24080",0.476845710471241,0.00300482046450073
"AT3G24090",-1.04247128516132,4.86275109897634e-05
"AT3G24120",-0.397827803753951,0.0125762167477614
"AT3G24160",-0.45242356563446,3.08207462369868e-07
"AT3G24170",-0.478791377406132,2.34205972281152e-08
"AT3G24210",1.63164508036048,0.0100079036396431
"AT3G24240",-0.690643292442377,0.0300960750921425
"AT3G24340",1.74329402655767,0.043506025801939
"AT3G24480",-0.928504037676632,2.95749790058432e-06
"AT3G24495",-0.600356753883144,0.00212173984455935
"AT3G24500",-1.11632984096596,0.00609499794331964
"AT3G24530",-0.28482186478467,0.0355200423815462
"AT3G24550",-0.318392410788847,0.000268962109479382
"AT3G24560",-0.608810896768351,0.0279400791352441
"AT3G24590",-0.771820511678306,0.0192479774131277
"AT3G24715",-1.0356265273606,3.22062530290211e-05
"AT3G24780",1.05053227053902,0.000683609308784526
"AT3G24800",0.396259111469636,0.00105397845137023
"AT3G24810",0.793334155489139,0.00145363443317154
"AT3G24840",0.617212226596577,0.000521621371435695
"AT3G24900",-1.02878298515701,0.00892175219613534
"AT3G25070",-0.369858475277287,0.00956166645473692
"AT3G25120",0.850006511294611,0.000930451727189262
"AT3G25220",-0.573818431572852,0.00218490760111995
"AT3G25230",-0.723205652916449,2.92406676467651e-05
"AT3G25495",0.490471903438826,0.00912614291981286
"AT3G25500",1.09832362015459,7.89927375499071e-12
"AT3G25545",0.624513981097003,0.0147189531857326
"AT3G25585",-0.61254366844938,9.5324937125775e-07
"AT3G25610",-0.713378670066487,3.65213100580383e-07
"AT3G25620",-1.02476127697286,0.00421979723704238
"AT3G25680",0.47143889408728,0.0425409459860237
"AT3G25730",-0.385000721643082,0.00372846968031938
"AT3G25770",1.17953549752495,0.00823624380343846
"AT3G26240",4.62644970710147,7.07369539412249e-34
"AT3G26250",3.77498914815067,0.0100024763294808
"AT3G26400",0.292223465036453,0.0146088859564338
"AT3G26410",0.638340821718806,0.00192633680647984
"AT3G26560",0.255738579967231,0.0433010514330894
"AT3G26770",-0.844106569278258,0.00454847632821661
"AT3G26830",-1.34941549236547,3.71331882618392e-27
"AT3G26855",-1.07739797126969,0.0284448014629923
"AT3G26950",0.744078628865764,3.87341181951242e-06
"AT3G27020",0.741863973119085,0.0353236289450821
"AT3G27050",0.827156295638622,5.56012947760521e-05
"AT3G27060",0.582584380745509,6.70311420502838e-09
"AT3G27110",0.926039345562773,1.05627304207356e-16
"AT3G27200",-1.65083378221575,0.0188876977150281
"AT3G27240",-0.995170380819059,3.15639976029728e-23
"AT3G27260",0.242982917415983,0.012869300171522
"AT3G27300",-0.534797371246738,0.000162823987821887
"AT3G27320",0.466337988888536,0.0205108469700588
"AT3G27380",-0.833891306191185,1.13335562097292e-14
"AT3G27430",-0.486014195163759,4.29913455938939e-07
"AT3G27610",0.798964933156229,1.59426255572563e-06
"AT3G27620",0.981385430159426,3.41714247807797e-05
"AT3G27630",1.22471496285774,1.1103267907409e-13
"AT3G27890",-0.723229367397148,1.06497679072343e-06
"AT3G27960",0.771316726820401,0.000338265457828907
"AT3G28100",-1.29172525314216,0.0205833325214958
"AT3G28200",-1.15049967801689,9.41633059190907e-06
"AT3G28315",4.31400162992332,0.00873055067153918
"AT3G28430",0.341395730745475,0.0249470820740855
"AT3G28580",-0.995490579547687,9.14370299375783e-07
"AT3G28690",0.237686402270507,0.0404878945762224
"AT3G28705",-1.73641798730341,0.000418929979824608
"AT3G28710",-0.653136578393033,2.86737979760139e-08
"AT3G28715",-0.382398842593975,0.00660556582827888
"AT3G28850",-0.667513309135064,0.000132745686456866
"AT3G28940",-0.789007467473808,3.41109572738825e-09
"AT3G28945",-0.752764054761888,0.0171266943069097
"AT3G28950",-0.623163128198857,0.0235528427622913
"AT3G29190",-1.20288019800506,0.0387687148960447
"AT3G29390",0.317704278256089,0.00487073478872341
"AT3G29575",-0.410464169978267,0.0439154642700567
"AT3G29635",0.895997590473801,0.0226557983037671
"AT3G30300",-0.647929087703235,7.24920428136456e-10
"AT3G30580",-1.48970155347481,5.49341092971647e-06
"AT3G30775",-0.573289358058423,0.000236769354274967
"AT3G30842",1.47939726117615,0.00403425406279144
"AT3G32047",4.56344649354937,0.0014036425869081
"AT3G33530",-0.263658475267221,0.0294184499814584
"AT3G42050",-0.554166831231001,7.5280748272621e-16
"AT3G42170",-0.388652341152514,0.00653489524318716
"AT3G42180",-0.903045089447419,0.0466999474894404
"AT3G42660",0.625501938632483,0.0420653710348502
"AT3G42850",3.01757258409139,3.32617092879356e-10
"AT3G42860",0.803847424420411,1.85793884352939e-10
"AT3G43110",0.672908757446709,0.00611277297075594
"AT3G43300",-0.35273290198692,0.00409662074549177
"AT3G43520",-0.446957126411937,0.0171266943069097
"AT3G43800",-0.573976207901425,0.000125412791888547
"AT3G44100",-0.43335395592473,0.00336259809261936
"AT3G44110",-0.431115572117536,0.001810103273679
"AT3G44175",-1.08460192358768,0.00101111756012083
"AT3G44190",-0.748094732513221,2.3736915764467e-09
"AT3G44250",-1.61977431239547,0.000738639128190964
"AT3G44310",-0.599201031551155,0.00582768531969378
"AT3G44320",-0.749581570658547,2.61877225754262e-05
"AT3G44430",0.815583222044664,0.049425684632785
"AT3G44480",-0.674064486385199,4.77103145627159e-05
"AT3G44550",0.818258019561784,0.00501960343367471
"AT3G44670",-0.626383295412089,0.000331523627417227
"AT3G44720",-0.966038873954293,1.10547164247911e-30
"AT3G44735",-1.21173499435646,4.60311237398845e-07
"AT3G44820",-0.726476644432617,1.63367455474963e-05
"AT3G45010",0.61084055481885,0.00167472696869976
"AT3G45040",-0.271943656641052,0.0143269614973332
"AT3G45090",0.567375663891477,0.00206589804351965
"AT3G45260",1.59245399358769,0.0316773584794917
"AT3G45300",-0.54925700626189,0.00333796655057509
"AT3G45620",-0.450643233591797,0.000277871715163451
"AT3G45670",-1.63968134934541,0.00884201488003316
"AT3G45830",0.531705841380991,0.000236380142352842
"AT3G45970",-0.827552407462069,9.77231906348996e-09
"AT3G45980",-0.395671072007927,0.00803826796976337
"AT3G46030",0.54379399829964,0.00174072365389572
"AT3G46280",-0.538526441615514,0.00076560820272149
"AT3G46550",-0.937086346557084,0.000586591032619524
"AT3G46590",0.357893312411477,0.0219319745390796
"AT3G46660",1.27176408532226,0.0359451125034904
"AT3G46990",-1.72309279722261,0.0186480763609264
"AT3G47000",-0.514213435995167,1.4126741602435e-05
"AT3G47060",0.409880241927001,0.000782654165176357
"AT3G47080",-0.286330850923403,0.0084915504693238
"AT3G47210",-0.441419802998799,0.00186859349166046
"AT3G47510",-1.33909299671455,0.00249921190234177
"AT3G47520",-0.346897138646348,0.0154464722857793
"AT3G47610",0.521727180096556,0.0027001519639482
"AT3G47670",0.458952921196626,0.0203524409515643
"AT3G47680",1.88672504996871,0.000268721971393886
"AT3G47730",-0.359437962744993,0.000340246074611739
"AT3G47780",-0.377457021808672,0.0369325670531903
"AT3G47810",-0.480007504106929,0.00122094479531937
"AT3G47833",-0.828913210720696,8.69255725678412e-05
"AT3G47960",-0.746234169163036,9.77231906348996e-09
"AT3G48000",-0.636460946580289,2.45292882239452e-15
"AT3G48010",1.71250564450712,0.00406785185946131
"AT3G48140",-0.44185979493578,0.0121712888429457
"AT3G48170",-0.87726108014326,7.47607878677834e-24
"AT3G48190",0.640447484445748,0.00120082545579163
"AT3G48346",2.0741077393102,0.0470627738990305
"AT3G48380",-0.385712124071827,0.020964558073505
"AT3G48430",0.430581603755355,0.0199728019013011
"AT3G48460",2.98556864436187,0.0415580177037704
"AT3G48530",-0.25002185216773,0.0393691140574535
"AT3G48560",-0.341151501842266,0.0108039240996149
"AT3G48570",-0.487559472259829,0.0439092393188246
"AT3G48650",-1.85229650813982,0.000649125082939241
"AT3G48670",-0.496940152172665,0.0332724049942966
"AT3G48690",-0.488987266113398,0.00386748677589091
"AT3G48780",-0.225882625225714,0.0452738493348086
"AT3G48870",0.396757260420478,0.000508551130050233
"AT3G48890",-0.584373764596101,0.000201080232280728
"AT3G48920",-0.779615774784198,0.0162831842572457
"AT3G48990",-0.869683028818889,1.42436847994369e-27
"AT3G49070",1.64479925331004,0.00694100866318102
"AT3G49120",-0.627631254424403,6.7340291125509e-08
"AT3G49130",-0.688651430645966,0.000160277815413446
"AT3G49140",0.686438618953613,0.000239757701476103
"AT3G49190",1.38418584790562,0.0452400150956232
"AT3G49210",0.648984187455358,0.000205845588969719
"AT3G49220",-0.811295201639495,1.64317495944212e-12
"AT3G49390",-0.383181475464007,0.000158535250581041
"AT3G49410",1.7388727154705,3.94425361178713e-06
"AT3G49490",-0.235743412990101,0.002882339952429
"AT3G49530",-0.321967778463707,0.00558339482794512
"AT3G49690",-0.675547747507998,2.95749790058432e-06
"AT3G49720",-0.663253656509412,1.96489958565698e-18
"AT3G49725",0.695928918414003,0.0108283926899988
"AT3G49780",-0.537970849038431,1.27557327839532e-05
"AT3G49810",-0.587917131879256,3.77231596676494e-05
"AT3G49870",0.870542288555929,6.49231450425375e-07
"AT3G49940",0.64450732647536,0.00150608153688285
"AT3G50040",0.635410089487922,0.0402071255912788
"AT3G50210",-0.381632608982965,0.00129379571993612
"AT3G50240",1.04336156267402,0.0201558924827826
"AT3G50260",0.773718976940753,9.65282702158291e-08
"AT3G50280",1.41430637801143,0.019574371096022
"AT3G50350",0.743381375688129,0.0463031572844474
"AT3G50400",0.72723557758345,0.013508259804362
"AT3G50480",-1.11104614261986,0.0398958196038208
"AT3G50500",-0.279499905884786,0.0173465768045394
"AT3G50650",0.657727271966611,0.0173305484737225
"AT3G50660",-1.06488033914387,0.00191021525342706
"AT3G50670",0.495959645072184,5.64044672965411e-05
"AT3G50740",2.01518726256381,0.0113740022670483
"AT3G50810",-1.10054604073197,0.0318878943154526
"AT3G50840",-1.06325174714337,0.0252377942578415
"AT3G50850",1.66216401833844,0.0219716784652698
"AT3G50900",-0.651203333864895,0.000195278248156591
"AT3G50910",-0.28589897827884,0.00016826173751646
"AT3G50920",-0.54842582232144,0.00636033729214368
"AT3G51000",-0.578937643341546,0.00171844917639
"AT3G51110",0.376880562121428,0.0288891231509258
"AT3G51190",0.986936147794787,0.0499905513117541
"AT3G51240",-1.71899441327095,0.00523637815011477
"AT3G51260",0.418804049175584,0.000423374034230651
"AT3G51310",-0.360433712601872,0.00689047137657673
"AT3G51325",4.58192008952656,0.0100024763294808
"AT3G51350",2.09139263828031,0.0158527708132988
"AT3G51430",-0.55926814627477,0.0283352937997199
"AT3G51460",-0.616698491676914,2.68852347459101e-07
"AT3G51480",-0.938229107977442,0.00796882831465417
"AT3G51530",0.555944593638442,0.00412175131195736
"AT3G51550",-0.289394181408706,0.00938023803072669
"AT3G51670",-0.646429535873922,0.000738639128190964
"AT3G51740",1.02171057226585,0.0473247603587373
"AT3G51840",-0.693857755900079,2.24092785315872e-15
"AT3G51880",0.364493777443848,0.0030360251822194
"AT3G51950",-0.846248250982075,7.23459877145344e-06
"AT3G52090",-0.442345045900705,0.00208655271941466
"AT3G52115",0.533152677915152,0.00237822606350479
"AT3G52200",-0.38960474186881,4.71511753333737e-06
"AT3G52220",0.659157196180519,1.27508663783951e-07
"AT3G52290",1.25591845486734,0.011870066366458
"AT3G52300",-0.804617990735076,5.77741967435147e-12
"AT3G52330",-2.09045942669297,0.0305668097422307
"AT3G52340",0.761097582772923,1.70993277571698e-08
"AT3G52360",-0.560677796011426,0.00140413208360612
"AT3G52370",-1.50404229415904,0.00215985688811133
"AT3G52430",-1.02149317990593,1.24252589642089e-25
"AT3G52470",-0.601560147776628,1.85345372160085e-15
"AT3G52480",-0.772719472831573,0.014985924178733
"AT3G52520",-0.960637327960429,0.000872032806003885
"AT3G52800",-0.58388846982824,2.1593349864787e-10
"AT3G52820",0.71951519658827,0.0161641519403435
"AT3G52870",-1.21214941131533,2.15914982987461e-13
"AT3G52880",-0.661112798780233,1.83937466511529e-15
"AT3G52930",-0.709784775641782,2.68771398520957e-06
"AT3G52960",-0.51633559564567,0.0337667796950091
"AT3G52980",-1.84031039819621,0.037190754359058
"AT3G52990",-0.802929572930347,8.35738988507111e-13
"AT3G53040",3.10241927898244,0.000500731099035799
"AT3G53110",0.551802231779236,6.75446819920137e-06
"AT3G53180",0.242268878878322,0.0178293073609987
"AT3G53220",2.43436532181798,0.00732157597026854
"AT3G53260",-0.765298192958963,3.09199703399896e-05
"AT3G53280",0.806557240467792,0.00056775273194119
"AT3G53450",-1.37639199945778,1.1155567492244e-25
"AT3G53540",-0.430140899007806,0.0201563906202097
"AT3G53680",1.02064102611962,0.000174370954478637
"AT3G53720",1.14644861719063,0.000602050229655927
"AT3G53940",0.541436009578081,0.00198788852333529
"AT3G54020",-0.301861480873226,0.00861699204511723
"AT3G54030",0.367342719431013,0.0188277525479281
"AT3G54110",-0.589253411381432,4.06255837586885e-12
"AT3G54120",-0.6290337327612,1.01184035711089e-05
"AT3G54140",-0.362262467704455,0.00133573832087709
"AT3G54150",-0.837886335371426,4.12765908271049e-06
"AT3G54200",-0.650288348713058,1.45787070173529e-08
"AT3G54210",-0.708394677170627,0.00236643845791334
"AT3G54260",1.24432775680193,0.03245712550854
"AT3G54440",-0.33714004725722,0.0288891231509258
"AT3G54470",-0.54549949450384,0.00159155358766184
"AT3G54500",0.428078984489591,0.0031012995141692
"AT3G54610",0.47776645092516,0.00831314804790115
"AT3G54640",-0.989108081987731,5.99446806616555e-11
"AT3G54660",-0.356253957170108,8.15183603529692e-05
"AT3G54760",0.395827950500576,0.00213732373916959
"AT3G54950",0.896649465540523,4.56137532168529e-07
"AT3G55050",-0.286877826793991,0.00877867661083459
"AT3G55090",0.993714647659165,0.000771020804774314
"AT3G55230",2.81738606406198,1.35525153480052e-18
"AT3G55410",-0.228807160037485,0.0170610135055663
"AT3G55430",-0.617981350435085,2.05416998409405e-09
"AT3G55720",1.90692963632642,6.90027177993824e-05
"AT3G55730",-0.394937428164496,0.0292638979986286
"AT3G55770",-0.461386084702918,0.00042708483922355
"AT3G55840",-0.86312480620438,2.24859368107284e-08
"AT3G55850",-0.72648667458631,5.66680539138417e-10
"AT3G55890",1.07417734671984,0.0493278540649402
"AT3G55950",-1.22151711055161,2.61284949824203e-24
"AT3G55960",-0.551241812766807,2.0859499206353e-06
"AT3G55970",-0.534022470152963,3.0575078177108e-06
"AT3G56000",-0.902884492335567,1.28620866532005e-08
"AT3G56030",0.91571561990577,9.62003099315983e-05
"AT3G56050",-0.274697387674785,0.00948083403737169
"AT3G56090",-0.840661506200768,7.48016558141725e-10
"AT3G56120",0.582667940941368,0.0246815613336881
"AT3G56140",0.440828341757803,0.0101964861198349
"AT3G56190",-0.205038865955032,0.0224111157062026
"AT3G56240",1.36285435870714,2.52830781037928e-08
"AT3G56310",-0.223436429712274,0.0365679240846145
"AT3G56420",-1.25147194324274,0.0315778295725271
"AT3G56460",-0.518024234231552,8.5044899104315e-06
"AT3G56490",-0.419021843475,0.00607223518260243
"AT3G56510",0.632291525010603,0.00820467095295014
"AT3G56760",0.353421322689775,0.0429917337209675
"AT3G56850",0.49821196576722,0.0189770698934278
"AT3G56860",0.565151594119099,1.50617133412771e-07
"AT3G56900",0.604777844060258,0.0294337045741131
"AT3G56930",0.609933371296494,0.00678590274864037
"AT3G56990",0.812638626341524,5.31764432846955e-07
"AT3G57020",1.23373513676419,9.39230184805734e-05
"AT3G57050",-0.447697775200235,0.00645741752883344
"AT3G57070",-0.531396971679944,7.78413513703474e-05
"AT3G57150",0.417278251375651,0.00303239295930836
"AT3G57170",0.690434207601544,4.0307861276558e-05
"AT3G57230",0.542853707178164,0.00299282447852154
"AT3G57280",0.281596420785055,0.0252860425009249
"AT3G57300",0.414137749756178,0.000281158014532086
"AT3G57360",-0.790261793525688,0.0331444281217008
"AT3G57370",-0.936607122351246,0.0311471483065811
"AT3G57400",-0.809906908464334,0.00198269290615991
"AT3G57410",0.474670463674202,1.51527916377745e-07
"AT3G57450",-0.622750770079145,0.015236091229426
"AT3G57520",0.641207533166666,0.000397908462058584
"AT3G57530",-0.301529436635868,0.0301398542631308
"AT3G57540",0.664977491996955,0.0164880145322865
"AT3G57550",0.884333222134121,7.52873967256253e-18
"AT3G57570",0.327671960324705,0.0183422076639502
"AT3G58040",0.302827814931127,0.0312500863752997
"AT3G58110",0.437498610001807,0.0236213929392141
"AT3G58160",0.800756978495731,0.00779949360279353
"AT3G58270",0.908286002478822,5.68961370271396e-09
"AT3G58350",4.52932712727632,0.0201414487425441
"AT3G58490",-0.526678060610738,0.0058218548059388
"AT3G58500",-0.242828173693817,0.0205125403579745
"AT3G58610",-0.321039822896975,0.000128584236638648
"AT3G58640",-0.375074505495638,0.0010001610781502
"AT3G58660",0.529204686576156,0.000817308229039784
"AT3G58710",-0.745640763957107,6.32262758115366e-07
"AT3G58730",-0.621432013375257,1.0668301300568e-10
"AT3G58750",-0.772379183640747,4.24889785244334e-16
"AT3G58840",0.651306949495916,0.00286760674372028
"AT3G59020",-0.317962873563844,0.00543571931253941
"AT3G59090",0.471536500633448,0.00488112068801261
"AT3G59280",-0.262350049959899,0.0468209735541095
"AT3G59300",-0.413981626656069,0.00070993552278641
"AT3G59570",1.06568839520155,0.00165782645442582
"AT3G59620",-1.75927014576507,0.00104804022825377
"AT3G59640",0.749015807723609,0.0208854494659993
"AT3G59740",-0.877301678715985,1.01779567478637e-09
"AT3G59750",-0.546503469055647,7.7495327337527e-05
"AT3G59760",-0.853210233703201,1.51871847854255e-09
"AT3G59890",1.3022180807923,0.0278946069862148
"AT3G59900",0.852744772728015,0.00431211250418308
"AT3G59920",-0.234301961349604,0.0374248544796595
"AT3G59930",-1.25596335307369,9.79793359068465e-08
"AT3G59940",0.661348784755834,0.0182760803043561
"AT3G59970",-0.921678617808809,1.96714720711315e-06
"AT3G60080",-0.532177129957486,0.00328689694501349
"AT3G60320",-0.44867546192286,0.0257205872676454
"AT3G60330",1.87629869308916,1.8917886138702e-06
"AT3G60410",-0.463112188472504,0.000747668893639906
"AT3G60450",-0.54483649214307,0.00291506542934679
"AT3G60490",-2.30785338303855,3.31489774721729e-05
"AT3G60620",-0.753078891258609,0.0236820372942953
"AT3G60670",-1.14184407922143,0.00034669970147415
"AT3G60750",-0.514232613152609,3.99402879263821e-06
"AT3G60770",0.334403729493545,0.0140866616764566
"AT3G60935",-0.876406664724343,0.022312682637907
"AT3G60960",0.626405144512326,0.0329247579746942
"AT3G60965",-0.534620544235952,0.013909503205721
"AT3G60980",0.710816561145425,0.000738639128190964
"AT3G61060",-1.23638440702669,3.46474332695262e-11
"AT3G61070",-0.401297086792805,0.00246432743200953
"AT3G61180",-1.11049466163826,2.14965986619067e-09
"AT3G61185",-1.05165923219501,0.0457133431141852
"AT3G61200",-0.65827642998595,0.000680397263823128
"AT3G61240",-0.260225115870636,0.0425442266159355
"AT3G61250",1.22973650271469,0.0425411859117199
"AT3G61380",-0.668712531312471,0.010688570087666
"AT3G61420",0.540912024752816,0.0298029068669258
"AT3G61430",-0.65886595298923,0.000758681869037092
"AT3G61440",-0.983607225163905,3.2378644633416e-11
"AT3G61450",1.18270289732908,0.00611277297075594
"AT3G61480",-0.359619761948909,0.00419158621372827
"AT3G61540",-0.752935331081495,0.00578678705086084
"AT3G61550",3.89741257955606,0.0191580190279577
"AT3G61590",-1.05804041127253,6.99673099278629e-10
"AT3G61600",-0.311176106656173,0.0465589682623056
"AT3G61620",1.05469486431613,1.87768450415382e-08
"AT3G61630",0.622184474725621,0.00109493504373945
"AT3G61650",-0.516705969563005,0.0185339661296758
"AT3G61670",-0.446369227350048,0.00169079821129563
"AT3G61740",1.13888446219161,1.11152849542701e-11
"AT3G61850",-0.817949631591812,8.11222071100079e-14
"AT3G61980",-0.544412623799393,0.000837316983534404
"AT3G61990",-0.712932162760499,5.78351983691082e-09
"AT3G62010",-0.296592110515972,0.000459306352751098
"AT3G62020",-1.03802145767128,0.0377510245009277
"AT3G62030",-1.12896883293708,0.00305673486617201
"AT3G62150",-0.631286335693312,1.30271765067355e-08
"AT3G62160",-1.02946653175779,0.0400502751169101
"AT3G62190",0.484616182255576,0.0207762479055666
"AT3G62270",0.980140510088021,6.96234772666298e-06
"AT3G62290",-0.400477860132822,0.00943486374023517
"AT3G62360",-0.285184107351482,0.0140659277070125
"AT3G62390",-0.915747038966126,0.012467105175135
"AT3G62400",-0.58496092793917,0.00376257322859721
"AT3G62420",-0.525274686828551,0.000169148343063237
"AT3G62570",-1.59605616169133,2.17534792921991e-05
"AT3G62580",-0.405169592094821,0.017844713485369
"AT3G62630",-2.81241442611462,0.0450897000768833
"AT3G62700",-0.553872410605433,0.000474417957211314
"AT3G62840",0.327810848778914,0.00936348834468061
"AT3G62860",0.90706975280513,0.0055183396155167
"AT3G63060",-0.812214675422289,0.000135324578900627
"AT3G63130",0.563564412341602,0.0396079544600338
"AT3G63380",0.29725830114719,0.0154280976199708
"AT3G63390",0.352878406635136,0.0403808453905294
"AT3G63400",0.353401435908433,0.000522550037366274
"AT3G63470",-0.610916052884076,0.00316913986724232
"AT3G63480",-0.619180412503745,0.017921665733583
"AT3G63490",-0.544499447233412,0.00523637815011477
"AT4G00220",-4.34293386553369,0.0137909765134072
"AT4G00240",0.788934458005841,0.0112745672700873
"AT4G00430",-1.02352790625078,4.59190361852105e-09
"AT4G00440",0.44383282275008,0.0420704444521876
"AT4G00585",-0.460527997440483,0.0490354714196078
"AT4G00630",-0.355497694016399,0.0147189531857326
"AT4G00695",0.978297549144277,0.00154425798066594
"AT4G00720",0.383767224294192,6.58669111789929e-05
"AT4G00730",1.40206439648972,0.0347974242352203
"AT4G00830",0.319909569974339,0.0201376480408674
"AT4G00860",-0.734653578291855,1.10183094066033e-05
"AT4G00930",0.4583977864565,0.00718403630215176
"AT4G00940",-0.473978602519066,0.007657257206949
"AT4G01026",2.5017209284888,2.37974743846311e-36
"AT4G01030",1.50514365334379,3.38904198097712e-05
"AT4G01037",1.16082693960601,7.43160129251366e-12
"AT4G01040",1.44547654493348,2.01131803298537e-12
"AT4G01050",1.60713586743048,6.54243070893439e-16
"AT4G01070",-0.795212435565689,0.00107445245305225
"AT4G01100",-0.46535467460704,4.51434488468116e-07
"AT4G01120",-0.35081191167971,0.0465537053457731
"AT4G01220",-0.921233391942114,0.000107727475003165
"AT4G01320",0.371152963680963,0.00349875512903576
"AT4G01350",1.59160620564953,0.0047818486055387
"AT4G01370",-0.389559004191186,0.00203016530534765
"AT4G01400",-1.18616610635166,0.0173252905443567
"AT4G01450",-0.633923873415019,0.00129751847584805
"AT4G01540",-0.701580831238829,4.0906934353187e-07
"AT4G01560",0.328434444527537,0.0251224299032878
"AT4G01670",1.0363664488238,0.000681290307552967
"AT4G01700",-0.34581179313341,0.0233232811566917
"AT4G01790",-1.05102586699467,0.0176545440116249
"AT4G01850",-1.05007764120663,6.01769337819178e-11
"AT4G01860",-0.554041563802011,3.17431381610428e-05
"AT4G01870",-0.878111924243138,1.09368527128013e-16
"AT4G01897",-1.94066254489704,0.0101355567248409
"AT4G02075",-0.674006435970626,0.0048544645091016
"AT4G02110",1.12706585561695,3.08249434951185e-15
"AT4G02130",-1.53829568032406,0.00278563716969008
"AT4G02140",-1.32825911044064,0.0182379266268788
"AT4G02210",-0.526045187739218,0.0298185661564937
"AT4G02270",4.46958198707607,0.0381329978591864
"AT4G02340",-0.394114857904367,0.000498260236895098
"AT4G02350",-0.346426851174812,0.00229750293605644
"AT4G02360",-0.634047025114785,0.0183097290220183
"AT4G02380",-0.866583656509737,3.44125152480609e-11
"AT4G02390",1.08737428349721,1.65183020620533e-24
"AT4G02400",0.603271021719759,8.10243976334721e-07
"AT4G02430",0.485093325523973,0.00314348963021081
"AT4G02500",0.433525877520354,0.0238161631676788
"AT4G02520",-1.54986331931656,1.66611939676803e-19
"AT4G02560",0.275346668965477,0.0193939532997055
"AT4G02570",0.152372657039343,0.0218625554268755
"AT4G02580",-0.57955869113009,8.6521627109892e-05
"AT4G02600",-0.321080012259392,0.000121792949589466
"AT4G02630",-0.765902240831081,0.0111092476647579
"AT4G02790",1.65971043276472,0.000378968192714028
"AT4G02815",0.654147953773973,0.0141727308354489
"AT4G02830",0.871295764576537,8.1568032229533e-05
"AT4G02845",-1.67888549379602,0.00844062421351355
"AT4G02860",-0.267785481606109,0.0269547341399531
"AT4G02930",0.356750235891213,0.000970473682251089
"AT4G02940",-0.85099956546338,1.27459394115361e-12
"AT4G03030",0.335036432215373,0.0375981078449653
"AT4G03130",0.896547804445624,0.0158063281760457
"AT4G03180",0.447974823566581,0.0141299006653387
"AT4G03292",2.0412288782305,0.0127839612825763
"AT4G03320",0.364175108087199,0.00933766996071178
"AT4G03360",-1.2183509375865,0.0175422188575713
"AT4G03430",0.597747432241019,8.79077263019189e-06
"AT4G03440",1.82634909803652,6.61672290454911e-06
"AT4G03510",0.493092660792006,0.0052027696968058
"AT4G03540",2.00207139111745,1.18854150645482e-05
"AT4G04340",-0.39780995482228,0.0483184832185212
"AT4G04410",-0.74087760635822,3.53197668416256e-08
"AT4G04415",-0.96494431926312,0.00103243558608133
"AT4G04470",-0.777313204731962,0.00444117275010628
"AT4G04570",-1.28632661887294,0.00432536266819982
"AT4G04840",-1.6569568623762,2.48077977362824e-06
"AT4G04960",-0.312994854398049,0.0159336762797148
"AT4G04970",-0.605212398556732,0.00192413909589772
"AT4G05010",0.794595104815306,0.000103065624707361
"AT4G05020",-0.409615912617573,0.0044503255145378
"AT4G05030",-0.921379646557786,0.0125762167477614
"AT4G05040",-0.645237879297683,0.00235819565004727
"AT4G05050",-0.294614125805519,0.000508707593906211
"AT4G05070",-0.720579989995444,6.30390744360137e-05
"AT4G05100",1.80679582806489,5.03705223129156e-24
"AT4G05150",-0.258172682898827,0.00156941614693637
